5.948	0.92727
5.956	0.905542
5.964	0.947288
5.972	0.881561
5.98	0.92181
5.988	0.933071
5.996	0.923078
6.004	0.949678
6.012	0.955495
6.02	0.918798
6.028	0.912866
6.036	0.96403
6.044	0.93628
6.052	0.972372
6.06	0.9348
6.068	0.931475
6.076	0.936332
6.084	0.967315
6.092	0.980172
6.1	0.940495
6.108	0.985679
6.116	0.965706
6.124	0.971225
6.132	0.965316
6.14	1.01248
6.148	1.0132
6.156	0.961573
6.164	0.974534
6.172	0.985341
6.18	0.945808
6.188	0.991029
6.196	0.9955
6.204	1.00572
6.212	0.996547
6.22	0.987832
6.228	0.992252
6.236	0.999095
6.244	1.04742
6.252	1.00698
6.26	1.03276
6.268	1.04628
6.276	1.03999
6.284	1.02046
6.292	1.06437
6.3	1.01369
6.308	1.02907
6.316	1.02049
6.324	1.03776
6.332	1.02484
6.34	1.06253
6.348	1.06773
6.356	1.04658
6.364	1.04121
6.372	1.05502
6.38	1.01416
6.388	1.03379
6.396	1.07427
6.404	1.05766
6.412	1.04537
6.42	1.07819
6.428	1.04286
6.436	1.07284
6.444	1.06138
6.452	1.06523
6.46	1.0375
6.468	1.06642
6.476	1.03086
6.484	1.08721
6.492	1.03558
6.5	1.07022
6.508	1.04511
6.516	1.05189
6.524	1.06907
6.532	1.07538
6.54	1.07721
6.548	1.00128
6.556	1.05718
6.564	1.03251
6.572	1.0491
6.58	1.05279
6.588	1.04913
6.596	1.07395
6.604	1.04333
6.612	1.05496
6.62	1.03431
6.628	1.0235
6.636	1.02824
6.644	1.08402
6.652	1.04877
6.66	1.04733
6.668	1.04803
6.676	1.0181
6.684	1.0519
6.692	1.06072
6.7	1.05678
6.708	1.04086
6.716	1.03416
6.724	1.06364
6.732	1.05936
6.74	1.04497
6.748	1.02019
6.756	1.07028
6.764	1.05214
6.772	1.03546
6.78	1.04027
6.788	1.04506
6.796	1.056
6.804	1.05077
6.812	1.05139
6.82	1.08134
6.828	1.07914
6.836	1.06507
6.844	1.03683
6.852	1.06518
6.86	1.07888
6.868	1.03902
6.876	1.04902
6.884	1.02515
6.892	1.06955
6.9	1.05807
6.908	1.07591
6.916	1.04389
6.924	1.08121
6.932	1.08433
6.94	1.04921
6.948	1.0892
6.956	1.06079
6.964	1.07046
6.972	1.07715
6.98	1.05872
6.988	1.0914
6.996	1.09863
7.004	1.11133
7.012	1.08103
7.02	1.10723
7.028	1.06262
7.036	1.06053
7.044	1.07827
7.052	1.1071
7.06	1.06511
7.068	1.08875
7.076	1.07646
7.084	1.08479
7.092	1.06499
7.1	1.07266
7.108	1.14595
7.116	1.09919
7.124	1.057
7.132	1.07148
7.14	1.10675
7.148	1.09496
7.156	1.09127
7.164	1.10121
7.172	1.0753
7.18	1.06798
7.188	1.09509
7.196	1.08346
7.204	1.11348
7.212	1.04144
7.22	1.07932
7.228	1.08726
7.236	1.08637
7.244	1.07036
7.252	1.08249
7.26	1.11774
7.268	1.07442
7.276	1.06037
7.284	1.05894
7.292	1.09661
7.3	1.06532
7.308	1.04902
7.316	1.08053
7.324	1.07522
7.332	1.06756
7.34	1.06641
7.348	1.09466
7.356	1.05298
7.364	1.11332
7.372	1.08053
7.38	1.06508
7.388	1.08138
7.396	1.06657
7.404	1.04632
7.412	1.08855
7.42	1.03748
7.428	1.04963
7.436	1.01465
7.444	1.05057
7.452	1.04546
7.46	1.06945
7.468	1.0259
7.476	1.05125
7.484	1.02038
7.492	1.05242
7.5	1.03212
7.508	1.02935
7.516	1.03672
7.524	1.06451
7.532	1.03316
7.54	1.02175
7.548	1.03797
7.556	1.07414
7.564	1.01833
7.572	1.01507
7.58	1.01238
7.588	1.00115
7.596	1.026
7.604	0.989255
7.612	1.00306
7.62	1.00724
7.628	1.02041
7.636	1.00167
7.644	1.01397
7.652	1.00697
7.66	0.997564
7.668	1.0052
7.676	1.01496
7.684	1.03354
7.692	1.00001
7.7	1.00329
7.708	1.00094
7.716	1.00233
7.724	0.984028
7.732	0.981196
7.74	1.00407
7.748	1.01813
7.756	1.0221
7.764	0.982866
7.772	0.96324
7.78	0.993249
7.788	0.990948
7.796	0.972725
7.804	1.00617
7.812	0.984869
7.82	1.00388
7.828	0.985768
7.836	1.00831
7.844	0.987425
7.852	0.993137
7.86	0.976216
7.868	0.971155
7.876	0.982488
7.884	0.951131
7.892	0.985643
7.9	0.961015
7.908	0.976837
7.916	0.982715
7.924	1.01662
7.932	0.990863
7.94	0.96621
7.948	0.971552
7.956	0.980631
7.964	0.979913
7.972	0.970206
7.98	0.946828
7.988	0.971547
7.996	0.972334
